pairkey,year,cam_num,sample_num,label_filename,T_filename,B_filename,T_label,B_label,has_T,has_B,n_views,agreed,real_conflict,label_chestnut,multiple,chunk,reviewed
2025_Conforme_1_Cam_X_4_191.jpg,2025,4,191,Conforme,2025_Conforme_1_Cam_T_4_191.jpg,2025_Conforme_1_Cam_B_4_191.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_192.jpg,2025,4,192,Conforme,2025_Conforme_1_Cam_T_4_192.jpg,2025_Conforme_1_Cam_B_4_192.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_193.jpg,2025,4,193,Conforme,2025_Conforme_1_Cam_T_4_193.jpg,2025_Conforme_1_Cam_B_4_193.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_194.jpg,2025,4,194,Conforme,2025_Conforme_1_Cam_T_4_194.jpg,2025_Conforme_1_Cam_B_4_194.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_195.jpg,2025,4,195,Conforme,2025_Conforme_1_Cam_T_4_195.jpg,2025_Conforme_1_Cam_B_4_195.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_196.jpg,2025,4,196,Conforme,2025_Conforme_1_Cam_T_4_196.jpg,2025_Conforme_1_Cam_B_4_196.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_197.jpg,2025,4,197,Conforme,2025_Conforme_1_Cam_T_4_197.jpg,2025_Conforme_1_Cam_B_4_197.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_198.jpg,2025,4,198,Conforme,2025_Conforme_1_Cam_T_4_198.jpg,2025_Conforme_1_Cam_B_4_198.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_199.jpg,2025,4,199,Conforme,2025_Conforme_1_Cam_T_4_199.jpg,2025_Conforme_1_Cam_B_4_199.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,True,False,True
2025_Conforme_1_Cam_X_4_2.jpg,2025,4,2,Conforme,2025_Conforme_1_Cam_T_4_2.jpg,2025_Conforme_1_Cam_B_4_2.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_20.jpg,2025,4,20,Conforme,2025_Conforme_1_Cam_T_4_20.jpg,2025_Conforme_1_Cam_B_4_20.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_200.jpg,2025,4,200,Conforme,2025_Conforme_1_Cam_T_4_200.jpg,2025_Conforme_1_Cam_B_4_200.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_201.jpg,2025,4,201,Conforme,2025_Conforme_1_Cam_T_4_201.jpg,2025_Conforme_1_Cam_B_4_201.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_202.jpg,2025,4,202,Conforme,2025_Conforme_1_Cam_T_4_202.jpg,2025_Conforme_1_Cam_B_4_202.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_203.jpg,2025,4,203,Conforme,2025_Conforme_1_Cam_T_4_203.jpg,2025_Conforme_1_Cam_B_4_203.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_204.jpg,2025,4,204,Conforme,2025_Conforme_1_Cam_T_4_204.jpg,2025_Conforme_1_Cam_B_4_204.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_205.jpg,2025,4,205,Conforme,2025_Conforme_1_Cam_T_4_205.jpg,2025_Conforme_1_Cam_B_4_205.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_206.jpg,2025,4,206,Conforme,2025_Conforme_1_Cam_T_4_206.jpg,2025_Conforme_1_Cam_B_4_206.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_207.jpg,2025,4,207,Conforme,2025_Conforme_1_Cam_T_4_207.jpg,2025_Conforme_1_Cam_B_4_207.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,True,False,True
2025_Conforme_1_Cam_X_4_208.jpg,2025,4,208,Conforme,2025_Conforme_1_Cam_T_4_208.jpg,2025_Conforme_1_Cam_B_4_208.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_209.jpg,2025,4,209,Conforme,2025_Conforme_1_Cam_T_4_209.jpg,2025_Conforme_1_Cam_B_4_209.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_21.jpg,2025,4,21,Conforme,2025_Conforme_1_Cam_T_4_21.jpg,2025_Conforme_1_Cam_B_4_21.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_210.jpg,2025,4,210,Conforme,2025_Conforme_1_Cam_T_4_210.jpg,2025_Conforme_1_Cam_B_4_210.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_211.jpg,2025,4,211,Conforme,2025_Conforme_1_Cam_T_4_211.jpg,2025_Conforme_1_Cam_B_4_211.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_212.jpg,2025,4,212,Conforme,2025_Conforme_1_Cam_T_4_212.jpg,2025_Conforme_1_Cam_B_4_212.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_213.jpg,2025,4,213,Conforme,2025_Conforme_1_Cam_T_4_213.jpg,2025_Conforme_1_Cam_B_4_213.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_214.jpg,2025,4,214,Conforme,2025_Conforme_1_Cam_T_4_214.jpg,2025_Conforme_1_Cam_B_4_214.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_215.jpg,2025,4,215,Conforme,2025_Conforme_1_Cam_T_4_215.jpg,,Conforme,,True,False,1,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_216.jpg,2025,4,216,Conforme,2025_Conforme_1_Cam_T_4_216.jpg,,Conforme,,True,False,1,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_217.jpg,2025,4,217,Conforme,2025_Conforme_1_Cam_T_4_217.jpg,2025_Conforme_1_Cam_B_4_217.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_218.jpg,2025,4,218,Conforme,2025_Conforme_1_Cam_T_4_218.jpg,2025_Conforme_1_Cam_B_4_218.jpg,Vide,Conforme,True,True,2,False,False,Conforme,True,False,True
2025_Conforme_1_Cam_X_4_219.jpg,2025,4,219,Conforme,2025_Conforme_1_Cam_T_4_219.jpg,2025_Conforme_1_Cam_B_4_219.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_22.jpg,2025,4,22,Conforme,2025_Conforme_1_Cam_T_4_22.jpg,2025_Conforme_1_Cam_B_4_22.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_220.jpg,2025,4,220,Conforme,2025_Conforme_1_Cam_T_4_220.jpg,2025_Conforme_1_Cam_B_4_220.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_221.jpg,2025,4,221,Conforme,2025_Conforme_1_Cam_T_4_221.jpg,2025_Conforme_1_Cam_B_4_221.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_222.jpg,2025,4,222,Conforme,2025_Conforme_1_Cam_T_4_222.jpg,2025_Conforme_1_Cam_B_4_222.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_223.jpg,2025,4,223,Conforme,2025_Conforme_1_Cam_T_4_223.jpg,2025_Conforme_1_Cam_B_4_223.jpg,Conforme,Vide,True,True,2,False,False,Conforme,True,False,True
2025_Conforme_1_Cam_X_4_224.jpg,2025,4,224,Conforme,2025_Conforme_1_Cam_T_4_224.jpg,2025_Conforme_1_Cam_B_4_224.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_225.jpg,2025,4,225,Conforme,2025_Conforme_1_Cam_T_4_225.jpg,2025_Conforme_1_Cam_B_4_225.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_226.jpg,2025,4,226,Conforme,2025_Conforme_1_Cam_T_4_226.jpg,2025_Conforme_1_Cam_B_4_226.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_227.jpg,2025,4,227,Conforme,2025_Conforme_1_Cam_T_4_227.jpg,2025_Conforme_1_Cam_B_4_227.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_228.jpg,2025,4,228,Conforme,2025_Conforme_1_Cam_T_4_228.jpg,2025_Conforme_1_Cam_B_4_228.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_229.jpg,2025,4,229,Conforme,2025_Conforme_1_Cam_T_4_229.jpg,2025_Conforme_1_Cam_B_4_229.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_23.jpg,2025,4,23,Conforme,2025_Conforme_1_Cam_T_4_23.jpg,2025_Conforme_1_Cam_B_4_23.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_230.jpg,2025,4,230,Conforme,2025_Conforme_1_Cam_T_4_230.jpg,2025_Conforme_1_Cam_B_4_230.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_231.jpg,2025,4,231,Conforme,2025_Conforme_1_Cam_T_4_231.jpg,2025_Conforme_1_Cam_B_4_231.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_232.jpg,2025,4,232,Conforme,2025_Conforme_1_Cam_T_4_232.jpg,2025_Conforme_1_Cam_B_4_232.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_233.jpg,2025,4,233,Conforme,2025_Conforme_1_Cam_T_4_233.jpg,2025_Conforme_1_Cam_B_4_233.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_234.jpg,2025,4,234,Conforme,2025_Conforme_1_Cam_T_4_234.jpg,2025_Conforme_1_Cam_B_4_234.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_235.jpg,2025,4,235,Conforme,2025_Conforme_1_Cam_T_4_235.jpg,2025_Conforme_1_Cam_B_4_235.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_236.jpg,2025,4,236,Conforme,2025_Conforme_1_Cam_T_4_236.jpg,2025_Conforme_1_Cam_B_4_236.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_237.jpg,2025,4,237,Conforme,2025_Conforme_1_Cam_T_4_237.jpg,2025_Conforme_1_Cam_B_4_237.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_238.jpg,2025,4,238,Conforme,2025_Conforme_1_Cam_T_4_238.jpg,2025_Conforme_1_Cam_B_4_238.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_239.jpg,2025,4,239,Conforme,2025_Conforme_1_Cam_T_4_239.jpg,2025_Conforme_1_Cam_B_4_239.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_24.jpg,2025,4,24,Conforme,2025_Conforme_1_Cam_T_4_24.jpg,2025_Conforme_1_Cam_B_4_24.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_240.jpg,2025,4,240,Conforme,2025_Conforme_1_Cam_T_4_240.jpg,2025_Conforme_1_Cam_B_4_240.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_241.jpg,2025,4,241,Conforme,2025_Conforme_1_Cam_T_4_241.jpg,2025_Conforme_1_Cam_B_4_241.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_242.jpg,2025,4,242,Conforme,2025_Conforme_1_Cam_T_4_242.jpg,2025_Conforme_1_Cam_B_4_242.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_243.jpg,2025,4,243,Conforme,2025_Conforme_1_Cam_T_4_243.jpg,2025_Conforme_1_Cam_B_4_243.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_244.jpg,2025,4,244,Conforme,2025_Conforme_1_Cam_T_4_244.jpg,2025_Conforme_1_Cam_B_4_244.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_245.jpg,2025,4,245,Conforme,2025_Conforme_1_Cam_T_4_245.jpg,2025_Conforme_1_Cam_B_4_245.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_246.jpg,2025,4,246,Conforme,2025_Conforme_1_Cam_T_4_246.jpg,2025_Conforme_1_Cam_B_4_246.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_247.jpg,2025,4,247,Conforme,2025_Conforme_1_Cam_T_4_247.jpg,2025_Conforme_1_Cam_B_4_247.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_248.jpg,2025,4,248,Conforme,2025_Conforme_1_Cam_T_4_248.jpg,2025_Conforme_1_Cam_B_4_248.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_249.jpg,2025,4,249,Conforme,2025_Conforme_1_Cam_T_4_249.jpg,2025_Conforme_1_Cam_B_4_249.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_25.jpg,2025,4,25,Conforme,2025_Conforme_1_Cam_T_4_25.jpg,2025_Conforme_1_Cam_B_4_25.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_250.jpg,2025,4,250,Conforme,2025_Conforme_1_Cam_T_4_250.jpg,2025_Conforme_1_Cam_B_4_250.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_251.jpg,2025,4,251,Conforme,2025_Conforme_1_Cam_T_4_251.jpg,2025_Conforme_1_Cam_B_4_251.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_252.jpg,2025,4,252,Conforme,2025_Conforme_1_Cam_T_4_252.jpg,2025_Conforme_1_Cam_B_4_252.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_253.jpg,2025,4,253,Conforme,2025_Conforme_1_Cam_T_4_253.jpg,2025_Conforme_1_Cam_B_4_253.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_254.jpg,2025,4,254,Conforme,2025_Conforme_1_Cam_T_4_254.jpg,2025_Conforme_1_Cam_B_4_254.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_255.jpg,2025,4,255,Conforme,2025_Conforme_1_Cam_T_4_255.jpg,2025_Conforme_1_Cam_B_4_255.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_256.jpg,2025,4,256,Conforme,2025_Conforme_1_Cam_T_4_256.jpg,2025_Conforme_1_Cam_B_4_256.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_257.jpg,2025,4,257,Conforme,2025_Conforme_1_Cam_T_4_257.jpg,2025_Conforme_1_Cam_B_4_257.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_258.jpg,2025,4,258,Conforme,2025_Conforme_1_Cam_T_4_258.jpg,2025_Conforme_1_Cam_B_4_258.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_259.jpg,2025,4,259,Conforme,2025_Conforme_1_Cam_T_4_259.jpg,2025_Conforme_1_Cam_B_4_259.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_26.jpg,2025,4,26,Conforme,2025_Conforme_1_Cam_T_4_26.jpg,2025_Conforme_1_Cam_B_4_26.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_260.jpg,2025,4,260,Conforme,2025_Conforme_1_Cam_T_4_260.jpg,2025_Conforme_1_Cam_B_4_260.jpg,Conforme,Vide,True,True,2,False,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_261.jpg,2025,4,261,Conforme,2025_Conforme_1_Cam_T_4_261.jpg,2025_Conforme_1_Cam_B_4_261.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_262.jpg,2025,4,262,Conforme,2025_Conforme_1_Cam_T_4_262.jpg,2025_Conforme_1_Cam_B_4_262.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_263.jpg,2025,4,263,Conforme,2025_Conforme_1_Cam_T_4_263.jpg,2025_Conforme_1_Cam_B_4_263.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_264.jpg,2025,4,264,Conforme,2025_Conforme_1_Cam_T_4_264.jpg,2025_Conforme_1_Cam_B_4_264.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_265.jpg,2025,4,265,Conforme,2025_Conforme_1_Cam_T_4_265.jpg,2025_Conforme_1_Cam_B_4_265.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_266.jpg,2025,4,266,Conforme,2025_Conforme_1_Cam_T_4_266.jpg,2025_Conforme_1_Cam_B_4_266.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_267.jpg,2025,4,267,Conforme,2025_Conforme_1_Cam_T_4_267.jpg,2025_Conforme_1_Cam_B_4_267.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_268.jpg,2025,4,268,Conforme,2025_Conforme_1_Cam_T_4_268.jpg,2025_Conforme_1_Cam_B_4_268.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_269.jpg,2025,4,269,Conforme,2025_Conforme_1_Cam_T_4_269.jpg,2025_Conforme_1_Cam_B_4_269.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_27.jpg,2025,4,27,Conforme,2025_Conforme_1_Cam_T_4_27.jpg,,Vide,,True,False,1,False,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_270.jpg,2025,4,270,Conforme,2025_Conforme_1_Cam_T_4_270.jpg,2025_Conforme_1_Cam_B_4_270.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_271.jpg,2025,4,271,Conforme,2025_Conforme_1_Cam_T_4_271.jpg,2025_Conforme_1_Cam_B_4_271.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_272.jpg,2025,4,272,Conforme,2025_Conforme_1_Cam_T_4_272.jpg,2025_Conforme_1_Cam_B_4_272.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_273.jpg,2025,4,273,Conforme,2025_Conforme_1_Cam_T_4_273.jpg,2025_Conforme_1_Cam_B_4_273.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_274.jpg,2025,4,274,Conforme,2025_Conforme_1_Cam_T_4_274.jpg,2025_Conforme_1_Cam_B_4_274.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_275.jpg,2025,4,275,Conforme,2025_Conforme_1_Cam_T_4_275.jpg,2025_Conforme_1_Cam_B_4_275.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_276.jpg,2025,4,276,Conforme,2025_Conforme_1_Cam_T_4_276.jpg,2025_Conforme_1_Cam_B_4_276.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_277.jpg,2025,4,277,Conforme,2025_Conforme_1_Cam_T_4_277.jpg,2025_Conforme_1_Cam_B_4_277.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,True,False,True
2025_Conforme_1_Cam_X_4_278.jpg,2025,4,278,Conforme,2025_Conforme_1_Cam_T_4_278.jpg,2025_Conforme_1_Cam_B_4_278.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_279.jpg,2025,4,279,Conforme,2025_Conforme_1_Cam_T_4_279.jpg,2025_Conforme_1_Cam_B_4_279.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_28.jpg,2025,4,28,Conforme,2025_Conforme_1_Cam_T_4_28.jpg,2025_Conforme_1_Cam_B_4_28.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_280.jpg,2025,4,280,Conforme,2025_Conforme_1_Cam_T_4_280.jpg,2025_Conforme_1_Cam_B_4_280.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_281.jpg,2025,4,281,Conforme,2025_Conforme_1_Cam_T_4_281.jpg,2025_Conforme_1_Cam_B_4_281.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_282.jpg,2025,4,282,Conforme,2025_Conforme_1_Cam_T_4_282.jpg,2025_Conforme_1_Cam_B_4_282.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_283.jpg,2025,4,283,Conforme,2025_Conforme_1_Cam_T_4_283.jpg,2025_Conforme_1_Cam_B_4_283.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_284.jpg,2025,4,284,Conforme,2025_Conforme_1_Cam_T_4_284.jpg,2025_Conforme_1_Cam_B_4_284.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_285.jpg,2025,4,285,Conforme,2025_Conforme_1_Cam_T_4_285.jpg,2025_Conforme_1_Cam_B_4_285.jpg,Vide,Conforme,True,True,2,False,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_286.jpg,2025,4,286,Conforme,2025_Conforme_1_Cam_T_4_286.jpg,2025_Conforme_1_Cam_B_4_286.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_287.jpg,2025,4,287,Conforme,2025_Conforme_1_Cam_T_4_287.jpg,2025_Conforme_1_Cam_B_4_287.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_288.jpg,2025,4,288,Conforme,2025_Conforme_1_Cam_T_4_288.jpg,2025_Conforme_1_Cam_B_4_288.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_289.jpg,2025,4,289,Conforme,2025_Conforme_1_Cam_T_4_289.jpg,2025_Conforme_1_Cam_B_4_289.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,True,False,True
2025_Conforme_1_Cam_X_4_29.jpg,2025,4,29,Conforme,2025_Conforme_1_Cam_T_4_29.jpg,2025_Conforme_1_Cam_B_4_29.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_290.jpg,2025,4,290,Conforme,2025_Conforme_1_Cam_T_4_290.jpg,2025_Conforme_1_Cam_B_4_290.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_291.jpg,2025,4,291,Conforme,2025_Conforme_1_Cam_T_4_291.jpg,2025_Conforme_1_Cam_B_4_291.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_292.jpg,2025,4,292,Conforme,2025_Conforme_1_Cam_T_4_292.jpg,2025_Conforme_1_Cam_B_4_292.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,True,False,True
2025_Conforme_1_Cam_X_4_293.jpg,2025,4,293,Conforme,2025_Conforme_1_Cam_T_4_293.jpg,2025_Conforme_1_Cam_B_4_293.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_294.jpg,2025,4,294,Conforme,2025_Conforme_1_Cam_T_4_294.jpg,2025_Conforme_1_Cam_B_4_294.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_295.jpg,2025,4,295,Conforme,2025_Conforme_1_Cam_T_4_295.jpg,2025_Conforme_1_Cam_B_4_295.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_296.jpg,2025,4,296,Conforme,2025_Conforme_1_Cam_T_4_296.jpg,2025_Conforme_1_Cam_B_4_296.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_297.jpg,2025,4,297,Conforme,2025_Conforme_1_Cam_T_4_297.jpg,2025_Conforme_1_Cam_B_4_297.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,True,True
2025_Conforme_1_Cam_X_4_298.jpg,2025,4,298,Conforme,2025_Conforme_1_Cam_T_4_298.jpg,2025_Conforme_1_Cam_B_4_298.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_299.jpg,2025,4,299,Conforme,2025_Conforme_1_Cam_T_4_299.jpg,2025_Conforme_1_Cam_B_4_299.jpg,Conforme,Conforme,True,True,2,True,False,Conforme,False,False,True
2025_Conforme_1_Cam_X_4_3.jpg,2025,4,3,Conforme,2025_Conforme_1_Cam_T_4_3.jpg,2025_Conforme_1_Cam_B_4_3.jpg,Vide,Vide,True,True,2,True,False,Vide,False,False,True
2025_Conforme_1_Cam_X_4_30.jpg,2025,4,30,Conforme,2025_Conforme_1_Cam_T_4_30.jpg,,Vide,,True,False,1,False,False,Vide,False,False,True
